# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-19 14:32:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = ./maud_output-linear-20210919163223/samples/input_data.json
# init = ./maud_output-linear-20210919163223/samples/inits.json
# random
#   seed = 88704
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210919163223/samples/model-202109191632-1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-44.4413,0.99345,0.0185715,8,255,0,59.4528,-1.33467,0.126386,1.93359,0.892142,-0.494262,-2.04026,-2.95709,0.297165,-0.0451565,0.239218,-1.18524,1.19826,1.40846,1.17296,0.648545,1.16044,1.46293,0.611293,0.487139,0.0289351,0.385828,1.84991,-0.601241,-2.66295,-0.465404,-0.139993,-1.06673,-1.99368,0.058801,0.0339219,0.239036,0.194654,0.230868,0.0982164,3.03419,6.38086,1.70794,0.743373,0.697157,0.202347,0.756356,0.919435,1.04028,1.37229,1.00616,0.504132,0.9897,1.47442,0.565023,0.661399,0.105958,0.216335,0.530394,0.640089,0.565023,0.661399,0.410562,0.396522,0.105958,0.216335,0.25166,0.173864,0.25166,0.173864,0.25166,0.173864,1,1.45346,1,0.561362,0.575151,0.453108,0.102503,0.734629,0.66607,0.400559,0.203478,0.343039,-0.0153505,-2.1089,1.32943,2.26597,3.51878,-0.973632,1.41986,2.29612,2.6849,1.31015,1.31836
-48.0244,0.642459,0.0343165,7,127,0,59.2123,1.46563,-0.150052,1.11766,-0.224875,-0.995358,2.63131,1.58584,-0.670358,0.0841801,1.24092,0.630972,1.2213,1.40227,1.13065,0.622431,1.18899,1.4998,1.44044,-0.886613,0.0131536,0.382335,-1.95521,0.602013,2.87646,0.0306299,-0.169921,-0.926718,-2.0075,0.969813,0.51792,0.133767,0.210361,0.421099,0.292043,0.309399,3.9108,0.873782,0.550342,1.43506,5.61744,1.01855,0.903073,1.07234,1.36114,0.951595,0.487078,1.02765,1.54782,0.666938,0.502506,0.102666,0.214829,0.579039,0.470529,0.666938,0.502506,0.431344,0.335216,0.102666,0.214829,0.185797,0.0961937,0.185798,0.0961939,0.185798,0.0961933,1,1.54652,1,0.604512,0.721912,0.39125,0.10219,0.442674,0.494356,0.388796,0.202631,0.232263,0.0893354,-0.0591913,-2.07295,2.01537,3.65163,1.89226,0.322309,0.738961,2.73731,0.840741,0.736048
-40.7462,0.979831,0.02102,7,127,0,61.8853,0.686183,-0.229435,0.0321676,-0.872799,-0.926296,0.618665,-0.915247,0.30816,0.347934,2.86957,-0.144871,1.17979,1.48383,1.16915,0.669594,1.13965,1.40777,0.451987,0.50703,-0.0438794,0.280145,-1.38077,1.05531,0.0294191,-0.375068,-0.0419102,-0.965691,-2.01147,0.289894,0.115488,0.240619,0.24643,1.11885,0.18335,0.43672,2.03898,0.592337,0.573626,1.8836,1.01781,0.798484,0.975167,1.01527,1.51559,1.00113,0.518311,0.962948,1.37105,0.547305,0.664036,0.0915982,0.175118,0.509237,0.640581,0.547305,0.664036,0.41168,0.390862,0.0915982,0.175118,0.0846161,0.0658096,0.0846161,0.0658084,0.0846161,0.0658085,1,1.52484,1,0.530931,0.423422,0.384308,0.0880729,0.600381,0.661613,0.416359,0.198229,0.339886,0.0514852,-3.32121,1.66821,2.25852,3.30115,-0.99266,1.38031,2.27323,2.11053,-0.725481,0.344087
-40.1703,0.553883,0.0373465,7,127,0,54.4635,-1.59247,0.352593,3.06203,0.739719,0.0273117,0.265063,0.203878,-0.721002,0.702042,0.065946,-1.72322,1.18359,1.39141,1.21974,0.624671,1.16789,1.47875,0.208017,0.344558,0.0236766,0.408754,0.274892,-0.2515,-0.156905,0.364522,-0.499789,-1.07962,-1.98237,0.234476,0.226025,0.129764,0.304765,0.208072,0.0711211,1.17932,12.5581,1.55867,1.01652,0.859934,0.910153,1.24447,0.740912,1.02035,1.34181,1.07014,0.488518,0.999467,1.50548,0.52124,0.642805,0.104849,0.226485,0.484299,0.620818,0.52124,0.642805,0.411357,0.413728,0.104849,0.226485,0.336227,0.223098,0.336227,0.223098,0.336227,0.223098,1,1.43934,1,0.499607,0.477584,0.508737,0.118896,0.577765,0.577843,0.379674,0.218339,0.306646,0.248806,-5.04476,1.99025,2.26075,3.57412,-0.265314,1.65703,2.243,2.2198,1.2768,1.37507
-38.7304,0.959501,0.0175188,8,255,0,55.1425,-1.40556,0.759943,1.5488,-0.534954,0.146959,-0.359658,-0.581605,-0.856057,0.296227,1.45208,-1.88446,1.1603,1.42804,1.13945,0.607728,1.1827,1.5028,1.21739,0.36102,0.0509182,0.397351,0.719299,2.03107,-0.33186,0.482548,-1.32365,-1.07028,-1.962,0.16118,0.141084,0.119663,0.238902,0.477978,0.064563,1.53969,5.06538,0.725443,1.09218,3.38259,0.819455,1.3358,0.451946,0.989514,1.40816,0.962696,0.477732,1.01916,1.55396,0.637839,0.644925,0.11072,0.221378,0.581432,0.62116,0.637839,0.644925,0.419509,0.393452,0.11072,0.221378,0.200162,0.116338,0.200162,0.116336,0.200162,0.116336,1,1.43295,1,0.683391,0.655938,0.382583,0.110643,0.552681,0.564238,0.428833,0.21029,0.156338,0.0820003,0.0181955,-0.887292,2.18655,3.1677,-0.27724,1.6338,2.28632,2.47741,0.980104,0.944998
-37.6136,0.52071,0.0292018,7,127,0,58.2681,-0.836601,0.733185,0.507948,0.207963,-0.459746,0.0244043,-1.02742,-0.66746,-0.747948,0.459632,-1.74684,1.14032,1.44056,1.19577,0.670345,1.16717,1.47766,0.867574,-0.0802037,-0.126278,0.306644,-0.0812638,0.83618,-0.223254,1.26057,-1.45463,-1.04183,-1.96334,0.20295,0.107971,0.134,0.127683,0.263511,0.0701202,0.952411,2.71262,1.1329,0.758929,1.65154,0.874632,2.13047,0.41779,0.963804,1.43159,1.03687,0.518824,0.998513,1.50332,0.594739,0.590452,0.0776813,0.184649,0.491059,0.546086,0.594739,0.590452,0.372732,0.356891,0.0776813,0.184649,0.240893,0.149518,0.240893,0.149518,0.240893,0.149518,1,1.45028,1,0.494889,0.57017,0.425329,0.0798014,0.589595,0.622688,0.350652,0.200181,0.314516,0.156279,-4.54375,0.571423,2.05068,0.497022,1.68811,1.88161,1.64975,2.67421,1.26307,1.20074
-40.4776,0.999607,0.0125504,8,255,0,49.1234,1.33839,-0.595245,1.73124,0.244009,-0.0406609,1.57259,-2.25971,-0.462116,0.445989,1.52577,0.163945,1.13624,1.43015,1.20509,0.636131,1.14951,1.506,0.910586,-0.52848,-0.12851,0.43104,-1.61734,-0.789692,0.975595,-0.0272635,-0.97324,-0.93308,-2.02976,0.51382,0.0515468,0.15157,0.261363,0.499586,0.220674,0.378931,5.65135,1.15767,0.975899,0.622622,1.79563,0.983775,0.557695,0.958634,1.41207,1.04968,0.495952,0.975547,1.56052,0.599877,0.539819,0.0773353,0.236808,0.560038,0.527726,0.599877,0.539819,0.403746,0.366221,0.0773353,0.236808,0.288159,0.140581,0.28816,0.140581,0.28816,0.140581,1,1.55647,1,0.534834,0.658976,0.404483,0.079364,0.522078,0.574698,0.392387,0.251398,0.301094,0.196389,-0.747819,0.418459,2.29559,0.38327,1.93116,1.33589,1.91073,1.56616,1.38348,1.1427
-37.6419,0.984855,0.0236065,7,127,0,50.172,-1.39622,0.349907,1.82176,0.22641,-1.83552,-0.782155,0.27416,0.769415,-0.198479,0.0351923,-0.810235,1.20353,1.49127,1.15044,0.619181,1.15618,1.43607,1.19822,0.308998,-0.0149298,0.32875,1.86053,1.29809,-1.08932,0.185852,0.377273,-1.06981,-1.9825,0.125089,0.23576,0.317338,0.177546,0.204268,0.122999,3.05359,5.96676,1.14551,0.332435,2.17897,0.520173,1.11797,1.25403,1.04753,1.53053,0.976738,0.484997,0.984154,1.42315,0.635398,0.63825,0.0970582,0.192996,0.587878,0.615865,0.635398,0.63825,0.443004,0.369533,0.0970582,0.192996,0.140003,0.0933904,0.139997,0.0933903,0.139998,0.0933903,1,1.44513,1,0.577647,0.589651,0.466949,0.0917626,0.71268,0.628957,0.37961,0.207928,0.0662499,0.159462,0.216751,-0.79466,1.77856,3.64165,-0.095159,1.70351,1.9861,2.92954,0.258609,0.703756
-41.8989,0.445383,0.0420991,7,127,0,50.9879,1.07804,0.446016,1.4757,1.18106,-0.435973,0.527734,-1.88454,-0.297854,-0.0426672,0.788595,0.630365,1.15949,1.40604,1.09066,0.702225,1.11438,1.41684,1.04617,0.477059,-0.00620401,0.361038,-1.19704,-2.45616,0.292645,0.380655,-0.0204417,-0.946098,-1.9777,0.274502,0.0645599,0.167269,0.194945,0.321011,0.291936,0.487617,4.848,2.03121,0.769831,0.229077,1.19195,1.25658,0.98781,0.988459,1.36792,0.902746,0.541084,0.931414,1.38753,0.616367,0.660067,0.0987669,0.20587,0.56551,0.629861,0.616367,0.660067,0.435417,0.395191,0.0987669,0.20587,0.279051,0.214545,0.279053,0.214547,0.279052,0.214547,1,1.51614,1,0.548303,0.805673,0.463242,0.0862324,0.671862,0.672938,0.381387,0.231506,0.385708,0.221603,-0.535645,-0.112151,1.94005,3.67853,-0.588731,1.4393,2.29262,2.95124,1.37765,1.38261
-39.0503,0.949947,0.0147066,8,255,0,51.6834,0.800363,0.985008,1.05732,0.455851,-1.23687,0.227162,-1.57204,-0.36496,0.524476,0.149638,0.330967,1.16383,1.39816,1.14832,0.557093,1.13903,1.55696,0.70601,-0.783807,-0.0148907,0.382441,-0.579968,0.470119,0.451385,0.518435,-0.427168,-0.959982,-1.95075,0.229205,0.0778742,0.160668,0.273966,0.218787,0.243934,0.706112,3.77175,1.31457,0.476101,1.32587,1.31105,1.36487,0.773909,0.994136,1.3538,0.974015,0.446895,0.96217,1.6689,0.575829,0.512945,0.0970658,0.214874,0.522775,0.490275,0.575829,0.512945,0.465026,0.346025,0.0970658,0.214874,0.21866,0.137561,0.21866,0.137561,0.21866,0.137562,1,1.49137,1,0.499011,0.502596,0.534158,0.0960053,0.506446,0.605396,0.36803,0.205958,0.260877,0.0299997,-2.52082,1.07989,1.16548,3.64189,2.0575,0.665766,1.24935,2.73579,1.12918,1.12128
-37.6365,0.995906,0.0235386,7,127,0,51.4709,-0.0321158,0.42665,1.23007,0.0586533,-1.03546,-0.087349,-0.847285,-1.40306,-0.657511,-0.546738,-2.55211,1.19191,1.47896,1.19793,0.616255,1.17265,1.56613,0.674625,-0.706947,-0.0329839,0.369331,0.222981,-0.0580517,-1.31951,0.322961,0.958784,-1.00161,-1.97867,0.189788,0.120295,0.0861837,0.134802,0.144066,0.0432525,1.14315,4.18366,1.03582,0.537258,0.965769,0.45307,1.21383,1.77761,1.03161,1.5059,1.03983,0.48313,1.00575,1.68921,0.572225,0.520891,0.0936161,0.209313,0.519296,0.50145,0.572225,0.520891,0.438752,0.366006,0.0936161,0.209313,0.208457,0.117792,0.208457,0.117792,0.208457,0.117792,1,1.48314,1,0.598896,0.448018,0.460176,0.0831972,0.474968,0.476392,0.473218,0.196652,0.159524,0.149526,-2.71794,1.16656,1.87241,3.46864,2.07637,0.894925,1.90553,2.8895,1.05119,0.958528
-30.9518,0.858702,0.0428451,6,63,0,46.9546,-0.309219,0.0972598,1.15327,0.0755175,-0.712343,0.247974,-0.695705,-0.709743,-0.00963006,0.587149,-1.58267,1.15467,1.46118,1.14039,0.632135,1.14683,1.42506,0.94082,-0.109623,0.00604908,0.405766,-0.439367,-0.667291,-1.00821,-0.326526,1.14299,-1.01546,-1.99514,0.232085,0.131748,0.130643,0.198848,0.284464,0.0773791,0.768265,3.99527,1.04635,0.652199,0.670069,0.546115,0.822082,1.98535,0.982204,1.47102,0.963892,0.493347,0.97211,1.40264,0.603516,0.586988,0.101217,0.225136,0.551325,0.567577,0.603516,0.586988,0.412282,0.395472,0.101217,0.225136,0.184515,0.103358,0.184515,0.10336,0.184515,0.10336,1,1.48471,1,0.572692,0.592424,0.459011,0.105103,0.597968,0.56496,0.406376,0.202113,0.157507,0.0607223,-1.10988,0.306511,2.2542,3.67891,1.27328,1.87044,2.29346,2.29233,0.827295,0.815038
