# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-19 14:32:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = ./maud_output-linear-20210919163223/samples/input_data.json
# init = ./maud_output-linear-20210919163223/samples/inits.json
# random
#   seed = 88704
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210919163223/samples/model-202109191632-4.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-40.7163,0.860858,0.0165791,8,255,0,52.4993,-0.892126,0.551986,2.76005,1.10891,0.217791,-0.602206,0.861951,1.13295,0.189779,2.19152,-0.451962,1.15997,1.42103,1.23144,0.672946,1.23003,1.53909,0.850353,-0.532657,-0.0503131,0.345458,-0.0284331,-0.465416,0.937597,-0.647421,-0.449174,-1.04461,-1.9724,0.139351,0.335455,0.394685,0.224121,0.744884,0.152496,0.983085,10.477,1.94517,1.1396,0.756351,1.75516,0.678105,0.763758,0.989083,1.39521,1.08678,0.520605,1.08476,1.63008,0.592694,0.539368,0.0904271,0.199554,0.536876,0.5186,0.592694,0.539368,0.398745,0.345442,0.0904271,0.199554,0.240416,0.131233,0.240416,0.131233,0.240416,0.131233,1,1.45396,1,0.528518,0.596868,0.345783,0.0953003,0.472617,0.516662,0.294092,0.206704,0.305969,0.297449,-1.77923,0.630594,2.29944,3.17995,2.01009,1.32703,1.22478,2.99284,1.26072,1.07344
-41.7404,0.977631,0.020155,8,255,0,58.2965,-1.49772,-2.64574,1.24068,0.155157,-0.749421,-0.177876,-0.398621,0.194374,1.68103,0.931357,0.353464,1.15083,1.50683,1.14769,0.619056,1.17986,1.50774,1.07242,0.487107,0.0559645,0.309262,-0.402257,1.60012,0.807521,-0.198434,-2.09507,-1.07489,-2.13229,0.179754,0.157456,0.22474,0.548362,0.34972,0.247249,0.785563,4.2104,1.09756,0.63785,2.61189,1.62338,0.887754,0.284495,0.97725,1.56224,0.973217,0.484917,1.01535,1.5641,0.619611,0.661395,0.111843,0.185619,0.543678,0.621786,0.619611,0.661395,0.4515,0.356854,0.111843,0.185619,0.229281,0.176263,0.229281,0.17628,0.229281,0.176279,1,1.532,1,0.701881,0.541622,0.534666,0.11038,0.599578,0.748174,0.365015,0.161027,0.0501138,0.233178,-1.45311,-0.223371,1.56654,3.05983,-0.299138,1.41993,1.64858,2.71465,1.19931,1.32679
-40.4844,0.745934,0.0355316,7,127,0,60.9975,1.65629,2.09358,1.82012,1.43706,-0.512565,0.360214,-0.761632,-1.32238,-1.3794,-0.0710251,-1.43115,1.19019,1.51737,1.14001,0.590867,1.17273,1.46963,0.897748,0.0202401,0.0300765,0.375191,-1.55712,-1.38876,0.133923,0.0516948,1.95941,-0.917186,-1.89532,0.248252,0.126639,0.0904581,0.0874162,0.191656,0.0847433,0.392872,5.96089,2.36846,0.735254,0.434632,1.08367,1.0315,3.24024,1.02927,1.58408,0.963405,0.467234,1.00587,1.48748,0.598339,0.602434,0.1062,0.211781,0.546337,0.580166,0.598339,0.602434,0.455643,0.394481,0.1062,0.211781,0.291204,0.187598,0.291202,0.187602,0.291202,0.187602,1,1.48379,1,0.58721,0.609796,0.496795,0.116355,0.541287,0.584976,0.45415,0.185498,0.179557,0.232578,-1.33102,0.464893,1.45175,3.50531,0.971107,1.89365,2.29029,2.82929,1.38357,1.35856
-43.4881,0.818468,0.0302512,7,127,0,55.2093,-1.65625,-1.84425,0.287524,-0.775969,-1.60493,0.226617,-0.202974,0.655634,1.34472,0.740215,1.45732,1.13788,1.46055,1.15338,0.699632,1.20097,1.49274,1.4274,-0.18443,-0.054708,0.378224,1.80613,1.58531,-0.0482806,-0.422027,-2.04418,-1.08281,-2.09221,0.22913,0.177068,0.296396,0.44816,0.311826,0.479484,2.95553,2.37658,0.62777,0.381761,2.58878,0.971447,0.7763,0.293314,0.96071,1.4698,0.98054,0.539239,1.04399,1.53349,0.6652,0.578272,0.0896357,0.213069,0.571521,0.545042,0.6652,0.578272,0.381288,0.334816,0.0896357,0.213069,0.154695,0.0907701,0.154696,0.0907701,0.154696,0.0907702,1,1.50262,1,0.545433,0.728603,0.324062,0.107469,0.486706,0.647326,0.377649,0.22002,0.122761,-0.0433134,-0.315643,-1.99815,2.18517,3.08764,1.7048,1.82644,0.717805,2.79274,0.468285,0.67286
-43.2832,0.814571,0.032418,7,127,0,56.5186,1.76034,2.17789,1.92896,0.471017,-0.365089,-0.838763,-0.330884,-1.09391,-0.486259,0.597344,-2.11621,1.18516,1.45852,1.23865,0.605489,1.1394,1.48037,0.871375,-0.619561,0.00676916,0.435228,-2.02639,-0.823057,-0.335113,-0.256884,2.10434,-0.911983,-1.89111,0.120912,0.163987,0.103749,0.14939,0.286209,0.0561817,0.296462,6.36315,1.32659,0.803279,0.610282,0.817857,0.85716,3.53461,1.02247,1.46588,1.09714,0.476325,0.962639,1.50869,0.595191,0.530074,0.101363,0.2388,0.544709,0.514964,0.595191,0.530074,0.430891,0.386461,0.101363,0.2388,0.20657,0.0947238,0.206582,0.0947227,0.206581,0.0947227,1,1.48438,1,0.518781,0.657447,0.375873,0.119228,0.50664,0.516111,0.331356,0.270263,0.114249,0.121913,-1.40543,0.558203,2.02324,3.67707,2.03331,1.12676,2.24065,1.42116,1.03571,0.719203
-36.5622,0.987787,0.0343547,6,63,0,49.7157,0.160637,1.77083,2.17782,1.29756,0.0313205,-0.654599,0.294323,0.130364,0.545814,0.641906,-1.86746,1.21065,1.45949,1.17514,0.623935,1.09541,1.51622,0.930585,0.0408187,-0.00440153,0.366983,-1.07306,-0.633237,-0.488028,-0.276511,1.02948,-0.991968,-1.91146,0.135038,0.238629,0.216272,0.277496,0.293965,0.0652248,0.525274,7.38788,2.17827,1.01897,0.683901,0.746159,0.847125,1.85464,1.0574,1.46775,1.00906,0.488044,0.908419,1.58168,0.602282,0.604918,0.0991236,0.208333,0.537527,0.573915,0.602282,0.604918,0.433607,0.376903,0.0991236,0.208333,0.263655,0.168764,0.263655,0.168766,0.263655,0.168766,1,1.44909,1,0.422295,0.63674,0.479804,0.10009,0.549131,0.6218,0.371809,0.267262,0.30317,0.111659,-1.74717,0.344818,1.97452,3.68236,1.12634,1.89114,2.12306,2.90977,1.34894,1.29863
-40.2302,0.175966,0.0620719,6,63,0,52.2203,0.0622022,-1.18302,0.111182,-0.351173,-1.05622,1.16612,-1.1309,-1.06769,-1.0205,0.752,0.825871,1.15131,1.51084,1.15388,0.6688,1.27507,1.3976,1.41165,-0.436236,0.00023671,0.373218,1.4154,0.728713,0.170663,-0.358982,-0.893061,-0.99689,-2.05915,0.402619,0.101471,0.105394,0.108421,0.314039,0.328271,2.33787,2.13797,0.810014,0.530608,1.54841,1.10782,0.806228,0.585179,0.977858,1.5705,0.981186,0.517769,1.15108,1.35279,0.663108,0.54987,0.100047,0.210947,0.562302,0.520854,0.663108,0.54987,0.382837,0.350074,0.100047,0.210947,0.21792,0.11533,0.217919,0.11533,0.21792,0.11533,1,1.53501,1,0.486281,0.733928,0.328166,0.0893701,0.557601,0.477667,0.366269,0.190736,0.204852,0.0184665,-0.658633,-1.90873,2.20377,3.68622,1.99331,1.51387,1.41124,2.8511,1.12387,0.935529
-50.2159,0.9968,0.00932511,8,255,0,62.0625,-0.40071,0.576344,0.182945,0.146506,0.44184,2.12037,0.0572087,0.0699684,-2.68045,3.73252,-0.287835,1.18849,1.50432,1.10322,0.74227,1.22004,1.45321,0.987045,-0.130829,-0.0374864,0.357062,0.224685,1.59451,0.247935,-1.77648,-0.901583,-1.02004,-1.97118,0.713756,0.206984,0.208575,0.0400468,1.87775,0.168278,1.14432,2.23204,1.09188,1.30357,2.60311,1.1604,0.344421,0.582195,1.02697,1.55706,0.91782,0.570405,1.07056,1.45565,0.609121,0.584504,0.0927769,0.20424,0.55862,0.564789,0.609121,0.584504,0.3553,0.36602,0.0927769,0.20424,0.112096,0.0678745,0.112096,0.0678746,0.112096,0.0678744,1,1.46772,1,0.512025,0.699489,0.348919,0.0929136,0.621457,0.546711,0.419144,0.229925,-0.0274416,0.0480062,-0.804676,0.128278,1.5978,3.40519,1.33449,1.86024,1.90586,2.97108,-0.198847,0.373662
-47.1992,0.997398,0.0173678,7,255,0,57.7689,-0.646968,0.407563,0.0320199,0.118458,0.156826,1.9714,-0.0421574,-0.00246333,-2.3299,3.65614,-0.714046,1.17431,1.44377,1.23509,0.586791,1.11763,1.44337,0.805912,-0.425309,0.0296448,0.30709,-0.00999872,1.62222,0.614705,-1.85215,-0.546674,-1.03235,-1.97962,0.652726,0.195005,0.199705,0.0494212,1.79364,0.130307,0.994019,2.0388,1.07366,1.09866,2.64675,1.44603,0.329135,0.72036,1.00795,1.43766,1.09202,0.464731,0.935409,1.43691,0.58745,0.551073,0.106108,0.184814,0.541032,0.531889,0.58745,0.551073,0.452596,0.359763,0.106108,0.184814,0.0960627,0.0587965,0.0960629,0.0587961,0.096063,0.0587967,1,1.46543,1,0.56107,0.615202,0.434173,0.0963613,0.507461,0.460028,0.286988,0.185445,0.0707212,-0.0609756,-1.5776,0.777805,1.53689,3.51047,1.88567,1.5327,1.73792,2.68129,-0.496932,0.240524
-44.1377,0.90827,0.0321183,7,127,0,60.174,0.630607,0.944324,2.57421,0.345114,-0.900682,-0.480261,-1.89995,-0.105132,1.83981,0.593976,1.05094,1.23393,1.52118,1.22093,0.721675,1.10347,1.5244,0.495375,-0.447096,-0.0143101,0.402105,-0.573401,-1.23142,-0.965262,0.76294,0.966407,-0.96847,-1.95278,0.149929,0.0639658,0.187774,0.603174,0.285632,0.375733,0.7089,9.37151,1.23007,0.58251,0.477661,0.56037,1.58054,1.78576,1.09034,1.59204,1.07183,0.555133,0.918117,1.59882,0.552075,0.548677,0.0971786,0.223493,0.533358,0.540682,0.552075,0.548677,0.396733,0.335208,0.0971786,0.223493,0.211845,0.131577,0.211845,0.131577,0.211845,0.131577,1,1.48749,1,0.498566,0.549604,0.434357,0.0950902,0.52584,0.535072,0.371108,0.208301,0.150933,0.142693,-1.95583,1.586,2.29658,3.64528,1.77085,1.49468,0.738559,2.37633,1.07823,1.07614
-37.4926,0.940229,0.0451096,6,63,0,55.9037,-0.799585,-0.82837,0.202775,0.549576,-0.846739,0.530564,0.0494283,-0.0613881,-1.10094,0.0300473,-1.52876,1.21895,1.44495,1.16118,0.682123,1.16067,1.53685,1.27278,-0.16407,0.02607,0.375643,-0.392293,1.39666,2.08979,-0.00634495,-1.05415,-1.03998,-2.04142,0.274968,0.20602,0.192767,0.103312,0.203638,0.0799229,0.790274,2.25875,1.39061,0.601672,2.31174,3.5039,0.9962,0.531268,1.06903,1.43989,0.990667,0.52694,0.989997,1.62527,0.644944,0.580631,0.105352,0.211972,0.524112,0.525717,0.644944,0.580631,0.406987,0.359389,0.105352,0.211972,0.204388,0.13068,0.20439,0.13068,0.204389,0.130681,1,1.4978,1,0.527799,0.678917,0.390715,0.113679,0.563105,0.491839,0.40286,0.245492,0.228381,0.245836,-2.44655,-1.16314,2.28495,3.5503,1.95102,1.84063,1.72686,2.82408,1.01718,1.06907
-36.8658,0.0149068,0.0692689,6,63,0,51.4209,0.727937,0.589654,2.21448,0.622179,-1.16959,0.477786,-1.29976,0.545398,1.2741,-0.601618,1.44392,1.19498,1.44959,1.0945,0.714214,1.16517,1.48511,0.727226,-0.26206,-0.021974,0.363883,0.0909052,-1.02683,-0.457711,-0.965181,-0.821662,-0.963603,-1.97052,0.266397,0.0916944,0.277427,0.429566,0.1394,0.475644,1.05606,7.55217,1.45253,0.495716,0.540048,0.759856,0.560398,0.610793,1.03579,1.44873,0.907329,0.549701,0.995883,1.51814,0.578277,0.569363,0.0957004,0.207045,0.548953,0.554821,0.578277,0.569363,0.381062,0.334316,0.0957004,0.207045,0.256834,0.179231,0.256834,0.179231,0.256834,0.17923,1,1.50111,1,0.617983,0.708739,0.410549,0.107139,0.622131,0.589572,0.316217,0.217321,0.309998,0.276208,-1.21379,1.01908,2.18232,3.58966,1.53561,1.75712,0.691104,2.93316,1.32865,1.33631
