# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-19 14:32:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = ./maud_output-linear-20210919163223/samples/input_data.json
# init = ./maud_output-linear-20210919163223/samples/inits.json
# random
#   seed = 88704
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210919163223/samples/model-202109191632-3.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-42.6354,0.991468,0.018437,8,255,0,56.816,1.24101,2.40876,0.637788,-0.150577,-2.516,0.230096,-1.08851,0.461199,-1.57493,-0.702283,0.475027,1.14417,1.50846,1.18499,0.640822,1.1075,1.4924,0.85817,-0.134701,-0.00951676,0.29459,0.560241,0.570893,-0.823437,0.191593,-1.2282,-0.937949,-1.87956,0.229608,0.104085,0.263759,0.0777393,0.131229,0.265957,1.39954,2.9324,0.913615,0.220998,1.40852,0.610143,1.12182,0.478585,0.968712,1.56559,1.02225,0.499027,0.923011,1.53281,0.593622,0.584052,0.0981146,0.180251,0.555268,0.566509,0.593622,0.584052,0.403627,0.301467,0.0981146,0.180251,0.106845,0.078717,0.106845,0.078717,0.106845,0.078717,1,1.46208,1,0.561056,0.630561,0.394658,0.112238,0.521506,0.605816,0.292749,0.167132,0.1143,0.17863,-0.942287,0.603882,2.29586,3.66812,1.29697,1.85818,-1.69896,2.45262,-0.293636,0.521885
-41.0559,0.747367,0.0338557,7,127,0,58.2547,-0.961983,-2.34324,3.45475,0.691539,0.813007,1.14958,-1.04255,-0.499643,1.48669,1.74676,-1.08161,1.13025,1.5216,1.17628,0.667422,1.13297,1.47463,0.776803,-0.370256,-0.0151676,0.306075,-0.583245,-0.447828,0.76997,-0.62685,0.770693,-1.0481,-2.11716,0.398642,0.106995,0.148195,0.488008,0.570419,0.104517,0.704726,15.8949,1.51425,1.62874,0.764375,1.58722,0.686527,1.58791,0.951099,1.59294,1.01058,0.51683,0.954517,1.49732,0.58404,0.557174,0.097012,0.184439,0.564272,0.550264,0.58404,0.557174,0.421827,0.342317,0.097012,0.184439,0.331852,0.200601,0.331848,0.200601,0.331849,0.200601,1,1.53923,1,0.584074,0.718341,0.441498,0.091121,0.609247,0.624516,0.331728,0.191418,0.373782,0.134681,-0.582639,0.869948,2.15879,3.64022,1.61801,1.62029,1.08737,2.66506,1.29608,1.37923
-43.0263,0.745094,0.0288576,7,127,0,59.5863,-0.0544934,-0.691802,4.12026,0.484449,-0.81372,-1.23636,0.146226,-0.265797,-0.367462,1.12335,-0.634482,1.12599,1.52452,1.19698,0.65084,1.11419,1.48567,0.698769,-0.709234,-0.122538,0.312248,-0.71967,0.263692,0.215119,-0.892235,-0.486875,-1.00272,-2.03459,0.0952495,0.21834,0.170518,0.160427,0.392418,0.136678,0.649338,23.6959,1.33732,0.61371,1.17142,1.13777,0.58547,0.746675,0.94577,1.59908,1.03852,0.505659,0.93118,1.51928,0.574995,0.520652,0.0782645,0.18673,0.554753,0.513582,0.574995,0.520652,0.483898,0.372487,0.0782645,0.18673,0.21054,0.133125,0.21054,0.133125,0.21054,0.133125,1,1.5163,1,0.564079,0.617393,0.522616,0.0822948,0.449772,0.566352,0.36822,0.177394,0.164171,0.158614,-0.963823,1.10024,0.487139,0.683124,2.04088,0.888445,2.04603,2.75743,1.06795,1.08816
-38.3369,0.981614,0.024527,7,127,0,55.2465,1.35482,-0.117543,0.297867,0.390672,-1.03527,1.65965,-1.95487,0.027239,-0.899096,0.935561,-0.968183,1.0822,1.5293,1.12999,0.672699,1.22022,1.4809,1.22461,-0.461014,-0.00655494,0.386224,0.710706,0.191782,0.465009,0.927216,-0.00675617,-0.932259,-2.00588,0.541372,0.0618923,0.203296,0.116613,0.350603,0.111878,1.53177,2.39137,1.26415,0.53732,1.12195,1.32181,1.74426,0.995955,0.892748,1.60918,0.950774,0.520436,1.07081,1.50975,0.638761,0.547152,0.0986976,0.216506,0.567951,0.527365,0.638761,0.547152,0.440089,0.39402,0.0986976,0.216506,0.178569,0.101189,0.178571,0.101189,0.178571,0.101189,1,1.54206,1,0.559729,0.511078,0.398762,0.094034,0.605726,0.47918,0.368506,0.25378,0.0723091,0.0228939,-0.44469,-0.922544,1.8438,3.67764,1.93483,1.4694,2.28859,2.67865,0.762825,0.791655
-41.8383,0.808289,0.0437637,6,127,0,53.9925,-0.994123,-1.13754,1.03134,0.0416789,-1.26161,0.145149,0.129954,-1.43972,-1.06483,-0.537486,0.657117,1.08769,1.51472,1.17288,0.632019,1.17603,1.45053,0.955104,-0.499839,0.0589913,0.36256,-0.774108,0.963616,-2.23392,-1.00314,-2.3088,-1.04971,-2.05688,0.218199,0.216219,0.0843087,0.105575,0.144868,0.29666,0.628472,3.71341,1.02532,0.469086,1.78277,0.261754,0.547778,0.250253,0.899227,1.57855,1.00606,0.493272,1.01025,1.45051,0.605242,0.54292,0.112522,0.206498,0.508892,0.508543,0.605242,0.54292,0.418789,0.337979,0.112522,0.206498,0.234621,0.153271,0.234621,0.153271,0.234621,0.153271,1,1.50127,1,0.419095,0.538291,0.365605,0.10423,0.511013,0.435799,0.368512,0.204602,0.226466,0.125164,-3.34277,0.252346,2.19459,2.99024,2.06244,1.39479,0.880663,2.94197,1.2303,1.22274
-42.3958,0.947638,0.0453983,7,127,0,52.6654,-0.180231,-2.65182,1.72593,-0.752845,-0.831607,0.71755,0.752077,-0.797284,-0.493151,1.31559,-1.59697,1.10734,1.51858,1.16891,0.617501,1.15448,1.47739,0.934337,0.00768254,-0.11236,0.306205,-0.686853,1.2594,-1.0475,-0.791453,-1.61516,-1.00901,-2.13259,0.307615,0.314054,0.123959,0.148774,0.440394,0.0767181,0.66225,5.63336,0.636541,0.607159,2.12898,0.533392,0.621965,0.379427,0.922818,1.5866,1.00081,0.483924,0.981952,1.50279,0.602734,0.600923,0.0798739,0.184487,0.555186,0.584072,0.602734,0.600923,0.424413,0.374745,0.0798739,0.184487,0.155228,0.0926255,0.155227,0.0926255,0.155227,0.0926255,1,1.57345,1,0.6025,0.629617,0.380991,0.0770459,0.638186,0.695651,0.362535,0.176427,0.0519576,0.322285,-0.945709,0.330822,2.12446,1.16126,0.869086,1.89435,2.08726,2.66717,0.475456,0.694808
-42.3958,7.19189e-07,0.0723535,6,63,0,55.3674,-0.180231,-2.65182,1.72593,-0.752845,-0.831607,0.71755,0.752077,-0.797284,-0.493151,1.31559,-1.59697,1.10734,1.51858,1.16891,0.617501,1.15448,1.47739,0.934337,0.00768254,-0.11236,0.306205,-0.686853,1.2594,-1.0475,-0.791453,-1.61516,-1.00901,-2.13259,0.307615,0.314054,0.123959,0.148774,0.440394,0.0767181,0.66225,5.63336,0.636541,0.607159,2.12898,0.533392,0.621965,0.379427,0.922818,1.5866,1.00081,0.483924,0.981952,1.50279,0.602734,0.600923,0.0798739,0.184487,0.555186,0.584072,0.602734,0.600923,0.424413,0.374745,0.0798739,0.184487,0.155228,0.0926255,0.155227,0.0926255,0.155227,0.0926255,1,1.57345,1,0.500389,0.689134,0.439941,0.0968451,0.54115,0.533447,0.335885,0.172651,0.353005,0.371707,-0.945709,0.330822,2.12446,1.16126,0.869086,1.89435,2.08726,2.66717,0.475456,0.694808
-41.8509,0.98999,0.00634343,9,511,0,57.3044,0.711558,1.77175,0.839106,1.22804,-0.0291737,0.0266015,-1.88086,-0.584879,0.527934,1.28145,0.709717,1.09201,1.54522,1.16055,0.702221,1.17456,1.44719,1.6055,-0.192048,-0.0438298,0.386499,0.601336,0.348258,0.566134,1.18814,1.07999,-0.964422,-1.91141,0.203218,0.0647024,0.140807,0.274535,0.431465,0.306172,1.43448,3.30888,2.0893,0.982648,1.23239,1.4045,2.03987,1.91171,0.904363,1.6433,0.989844,0.541082,1.00829,1.44415,0.689322,0.577391,0.0916073,0.216625,0.563872,0.538782,0.689322,0.577391,0.469679,0.400168,0.0916073,0.216625,0.363597,0.2291,0.363595,0.2291,0.363596,0.2291,1,1.46526,1,0.555469,0.713661,0.478505,0.0982947,0.530048,0.548985,0.404898,0.212221,0.172179,0.125485,-0.597952,-3.07848,1.01057,3.30202,1.79776,1.82071,2.29993,2.67427,1.11283,1.36541
-40.3732,0.998728,0.0116078,8,255,0,52.9301,1.00196,2.08232,1.1548,0.952162,0.116335,0.57481,-2.06703,0.112858,0.688594,1.17859,1.24931,1.23885,1.41538,1.13851,0.649107,1.19095,1.47744,0.927126,-0.0348897,0.0335821,0.342801,0.607514,0.370114,0.762286,0.900085,0.884985,-0.949902,-1.89588,0.282366,0.0578642,0.214012,0.302316,0.405642,0.423224,1.43981,3.99894,1.77056,1.07229,1.24866,1.57992,1.71609,1.70062,1.09743,1.38486,0.961506,0.504505,1.0303,1.50288,0.601865,0.595828,0.106947,0.198497,0.539954,0.565028,0.601865,0.595828,0.356793,0.311114,0.106947,0.198497,0.319126,0.200091,0.319129,0.200091,0.319127,0.200093,1,1.46466,1,0.548913,0.686395,0.330652,0.113631,0.604925,0.50859,0.248004,0.205861,0.332663,0.31072,-1.62918,0.357667,1.64663,3.46068,1.32932,1.89204,-0.857797,2.99024,1.34123,1.37874
-44.3459,0.986086,0.0216222,7,127,0,54.6056,1.81654,2.31542,0.510014,1.02362,-1.06122,0.787623,-2.17266,0.464086,0.676975,0.623961,1.99875,1.17787,1.44404,1.10696,0.659331,1.19159,1.53557,1.6082,-0.259609,0.0428189,0.412496,-0.0678379,-0.215094,0.777365,1.47234,0.0311016,-0.909173,-1.88423,0.320823,0.0543108,0.264216,0.300216,0.290817,0.663525,0.960114,2.71599,1.84812,0.529017,0.878924,1.59427,2.41912,1.01884,1.0127,1.43817,0.922348,0.511348,1.03117,1.62252,0.689695,0.569642,0.108941,0.228186,0.603796,0.535632,0.689695,0.569642,0.486164,0.37195,0.108941,0.228186,0.24951,0.161775,0.249511,0.161775,0.24951,0.161774,1,1.48194,1,0.495945,0.588125,0.505856,0.10139,0.573032,0.612229,0.345631,0.206694,0.15748,0.101046,0.647434,-3.09585,0.397088,3.31954,1.83985,1.75968,2.03563,2.12392,1.30167,1.26736
-47.2746,0.458204,0.0384226,7,127,0,61.5359,-1.32399,-2.79627,2.26932,0.0970215,-0.285669,0.329694,0.951992,-0.648117,-0.151876,1.1357,-0.901484,1.17861,1.35891,1.12162,0.591154,1.20572,1.45703,1.30817,-0.208547,-0.0725952,0.266927,-0.760717,0.837689,-0.4646,-2.00058,-0.570494,-1.0662,-2.13981,0.243748,0.354076,0.135564,0.182581,0.395336,0.116446,0.633541,7.80479,1.05994,0.842484,1.65304,0.756721,0.301089,0.710138,1.01369,1.28554,0.940342,0.467411,1.05055,1.463,0.649525,0.575489,0.0864858,0.170549,0.58654,0.548875,0.649525,0.575489,0.407069,0.327073,0.0864858,0.170549,0.258872,0.148241,0.258881,0.148241,0.25888,0.148241,1,1.54205,1,0.514485,0.67222,0.405463,0.0804444,0.470846,0.690284,0.286502,0.14442,0.312415,0.0400775,0.176708,-1.34581,2.28459,2.63222,1.6419,1.80749,0.274262,1.72436,1.33522,1.19294
-39.5555,0.998252,0.0142077,8,255,0,59.3349,1.33714,1.64842,0.992148,0.344051,-1.19479,0.114735,-2.08504,0.898864,0.457802,1.05845,-0.946154,1.17616,1.50392,1.1709,0.679067,1.21482,1.51846,1.26973,-0.280739,0.0165879,0.286489,1.33411,-0.284024,-1.38168,0.431126,0.806655,-0.933143,-1.91758,0.214253,0.0572423,0.342967,0.263222,0.37743,0.113366,2.22657,3.62711,1.22928,0.488277,0.843316,0.436483,1.29521,1.62254,1.01041,1.55625,1.00344,0.524822,1.06322,1.58636,0.644551,0.56724,0.103373,0.177354,0.60752,0.553892,0.644551,0.56724,0.440562,0.332661,0.103373,0.177354,0.150627,0.092498,0.150627,0.092498,0.150627,0.092498,1,1.48756,1,0.703374,0.628233,0.40012,0.125397,0.469006,0.548739,0.351157,0.185477,0.0886919,-0.0105212,0.736433,-1.14763,1.83349,3.6312,1.5529,1.73684,0.60089,2.27105,0.4124,0.69331
