# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-16 15:02:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = ./maud_output-linear-20210916170220/samples/input_data.json
# init = ./maud_output-linear-20210916170220/samples/inits.json
# random
#   seed = 58632
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210916170220/samples/model-202109161702-3.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-2573.37,0.999991,0.000614467,4,15,0,2690.7,0.0436224,-0.0134928,0.0101356,-0.00876293,-0.0118122,-0.0124525,-0.0670282,0.00915791,0.00182786,0.068042,0.0390253,0.70607,0.00239276,0.338746,0.244858,0.368915,0.411003,0.00828093,-0.00328866,-0.0189308,0.0479915,-0.0276405,-0.00700033,-0.00696327,0.0307572,-0.0135513,-0.997819,-2.00067,0.198511,0.192116,0.201102,0.200219,0.208334,0.204738,0.983552,2.0122,0.994756,0.992938,0.995809,0.995831,1.01863,0.991902,0.410473,0.10048,0.196894,0.163185,0.209139,0.227506,0.500829,0.599605,0.0962846,0.110074,0.428045,0.366015,0.500829,0.599605,0.215378,0.191808,0.0962846,0.110074,0.0474062,0.0360513,0.0474062,0.0360513,0.0474062,0.0360513,1,1.49866,1,0.443479,0.431969,0.179233,0.105341,0.357172,0.555272,0.226554,0.0969881,-0.0273243,0.0977351,-10.3555,2.07666,-16.8624,3.61456,-2.78831,1.89445,-24.7091,-14.8372,-1.55894,-0.129261
-2071.36,0.999965,0.000638504,5,31,0,2585.52,0.0469293,-0.00913147,0.0140802,0.0026401,-0.00910602,-0.0178771,-0.0927087,0.0058319,-0.00625146,0.0699718,0.0513899,0.795225,0.00245564,0.41722,0.28247,0.451451,0.504389,0.0178362,0.00681717,-0.0178281,0.0573254,-0.00604107,-0.00315745,-0.0234481,0.0350698,-0.00250735,-0.997654,-2.00046,0.197866,0.189179,0.200701,0.199251,0.208575,0.206263,0.996382,2.01697,1.00159,0.994551,0.998107,0.98603,1.02126,0.998497,0.490596,0.100492,0.230352,0.175934,0.246675,0.274225,0.501787,0.600819,0.0964972,0.112148,0.430351,0.353709,0.501787,0.600819,0.215755,0.184148,0.0964972,0.112148,0.0560589,0.0387974,0.0560589,0.0387974,0.0560589,0.0387974,1,1.49863,1,0.448473,0.405022,0.252536,0.0958867,0.305164,0.592123,0.18522,0.101719,0.0845512,-0.0718234,-10.0928,2.07616,-16.7542,3.62266,-3.91358,1.89438,-27.7876,-13.7398,-1.35277,-0.0818693
-2062.99,1,0.000670805,4,15,0,2082.07,0.0466111,-0.0100746,0.01266,0.00146715,-0.010701,-0.0188209,-0.0922814,0.00681043,-0.0064801,0.0678668,0.0536361,0.797214,0.00481507,0.418917,0.283481,0.452837,0.505533,0.016118,0.00781316,-0.0173795,0.0551713,-0.00575298,-0.00331181,-0.0244239,0.0354089,-0.00413642,-0.997669,-2.0005,0.197754,0.189227,0.200819,0.199224,0.208312,0.206541,0.996554,2.01525,1.00088,0.9936,0.998015,0.985452,1.02147,0.997521,0.492551,0.100968,0.231135,0.17629,0.24736,0.274853,0.501614,0.600938,0.0965838,0.111666,0.43024,0.353775,0.501614,0.600938,0.21579,0.183601,0.0965838,0.111666,0.0561792,0.0389368,0.0561792,0.0389368,0.0561792,0.0389368,1,1.49864,1,0.532611,0.513223,0.19468,0.103816,0.364032,0.442095,0.188532,0.118653,-0.0259758,0.155759,-10.1054,2.07627,-16.7442,3.62582,-3.90715,1.89435,-28.0187,-13.99,-1.34996,-0.0794849
-1917.94,1,0.000710526,4,15,0,2072.48,0.0456029,-0.00148286,0.022923,0.00989484,-0.0128687,-0.00597899,-0.0985885,0.0132668,-0.00129985,0.0665613,0.0560063,0.828304,-0.00187593,0.443419,0.30316,0.472992,0.532971,0.0212335,0.0155973,-0.0205615,0.0514732,-0.012208,-0.00154194,-0.0257753,0.0352109,-0.00286998,-0.99772,-2.00007,0.199284,0.188512,0.201598,0.199844,0.208149,0.206835,0.992702,2.0277,1.00595,0.992309,0.999075,0.984654,1.02135,0.998279,0.52415,0.0996255,0.242744,0.183367,0.257534,0.290358,0.502128,0.601875,0.0959711,0.110843,0.432073,0.346909,0.502128,0.601875,0.216849,0.180654,0.0959711,0.110843,0.0592256,0.0402001,0.0592256,0.0402001,0.0592256,0.0402001,1,1.49835,1,0.390031,0.432567,0.247526,0.0953266,0.363328,0.721139,0.204129,0.105361,0.207847,-0.00970341,-9.89928,2.07589,-16.4434,3.60168,-4.60443,1.89399,-29.2919,-14.4238,-1.2792,-0.057953
-1803.12,1,0.000757011,5,31,0,1927.47,0.0434518,0.00193803,0.0184533,0.00360008,-0.0166728,-0.00219356,-0.109409,0.0134442,-0.00223416,0.0663356,0.0594922,0.852227,-0.00964718,0.464824,0.315981,0.482957,0.562921,0.0259389,0.0118283,-0.0189127,0.0560548,-0.0212151,-0.00288051,-0.0241258,0.0236092,-0.00226015,-0.997827,-1.9999,0.199737,0.187293,0.20162,0.199732,0.208121,0.207268,0.987352,2.02227,1.00216,0.990046,0.998273,0.985629,1.01427,0.998645,0.549838,0.0980891,0.253362,0.18813,0.262719,0.308281,0.502601,0.601421,0.0962881,0.111864,0.433691,0.341109,0.502601,0.601421,0.219712,0.178338,0.0962881,0.111864,0.0612049,0.0406766,0.0612049,0.0406766,0.0612049,0.0406766,1,1.49819,1,0.440916,0.495195,0.21803,0.0991217,0.348517,0.63577,0.195336,0.110439,0.17169,0.0387494,-9.71972,2.07545,-15.6489,3.61469,-5.23489,1.89419,-30.3259,-13.8872,-1.23371,-0.0498748
-1787.85,0.999993,0.000809918,4,15,0,1812.93,0.0423992,-0.0005659,0.0182008,0.00425852,-0.0221707,-0.00660294,-0.110298,0.0129931,-0.000113624,0.0657098,0.0588429,0.853827,-0.0101215,0.469482,0.320064,0.487184,0.562915,0.0255103,0.0130467,-0.0178309,0.0568514,-0.0208769,-0.00584005,-0.0268079,0.0255144,0.000324391,-0.99788,-2.00003,0.199209,0.187193,0.201565,0.199986,0.208043,0.207187,0.987552,2.02196,1.00256,0.986786,0.996502,0.984044,1.01543,1.00019,0.5516,0.0979961,0.255733,0.189672,0.264949,0.308277,0.502558,0.601568,0.0964967,0.112042,0.433363,0.34027,0.502558,0.601568,0.220301,0.179027,0.0964967,0.112042,0.0616259,0.040789,0.0616259,0.040789,0.0616259,0.040789,1,1.49823,1,0.453232,0.483243,0.242945,0.110257,0.345943,0.591461,0.160798,0.0955496,-0.0606042,0.0850478,-9.75586,2.07549,-15.489,3.62264,-5.32938,1.89413,-30.015,-13.7947,-1.22409,-0.0479717
-1669.36,1,0.000869041,4,15,0,1793.92,0.0399261,0.00161512,0.015853,0.00985008,-0.0283005,-0.0127731,-0.101741,0.00878405,-0.0042341,0.0627052,0.0533281,0.877695,-0.00536612,0.494287,0.335144,0.510919,0.583201,0.0237349,0.00787817,-0.0244968,0.0652749,-0.0182081,-0.00512318,-0.0265668,0.027312,0.000512395,-0.998004,-1.99992,0.198473,0.188156,0.201057,0.199493,0.207668,0.206503,0.989135,2.01911,1.00593,0.983163,0.996931,0.984186,1.01652,1.00031,0.57857,0.0989325,0.26874,0.19548,0.277829,0.321042,0.502379,0.600946,0.0952187,0.113945,0.432425,0.336775,0.502379,0.600946,0.219756,0.18007,0.0952187,0.113945,0.0650206,0.0415493,0.0650206,0.0415493,0.0650206,0.0415493,1,1.49809,1,0.414104,0.533738,0.190814,0.102257,0.31321,0.514598,0.197641,0.124074,0.0755774,-0.111988,-9.86004,2.07567,-15.637,3.56621,-5.73213,1.89435,-29.5498,-12.8327,-1.14714,-0.0351353
-1495.22,0.999996,0.000934332,4,15,0,1679.19,0.04437,0.00631648,0.0207011,0.0238053,-0.0194271,0.000938273,-0.111839,0.00529019,-0.00133036,0.0691387,0.0471897,0.916901,-0.00615415,0.533448,0.359924,0.529862,0.626554,0.0215113,0.00882644,-0.0188516,0.0690872,-0.0225333,0.00110281,-0.039404,0.0231528,-0.0126459,-0.997782,-1.99968,0.200113,0.18702,0.200636,0.19984,0.208471,0.205744,0.986571,2.025,1.01439,0.988411,1.00066,0.976635,1.01399,0.992441,0.625764,0.0987767,0.290635,0.205412,0.288558,0.350121,0.502156,0.60106,0.0962999,0.114818,0.433453,0.328702,0.502156,0.60106,0.226541,0.177831,0.0962999,0.114818,0.0697471,0.0433844,0.0697471,0.0433844,0.0697471,0.0433844,1,1.49808,1,0.41242,0.46817,0.227919,0.112755,0.281805,0.747814,0.174735,0.122587,0.177839,-0.0151765,-9.74598,2.07587,-13.8619,3.61516,-6.72043,1.89432,-30.556,-12.4067,-1.04192,-0.0043914
-1315.94,1,0.00100575,4,15,0,1507.11,0.0457146,-0.0115669,0.0163633,0.0174422,-0.0239587,-0.0186801,-0.111652,0.0129429,-0.0138476,0.07406,0.0501208,0.962365,-0.0178671,0.570411,0.382212,0.577156,0.662798,0.0201803,0.00165102,-0.0278001,0.0724317,-0.0234567,-0.00899122,-0.0384992,0.0298001,-0.021284,-0.997714,-2.00058,0.197771,0.187041,0.201559,0.198345,0.209088,0.206106,0.986025,2.01973,1.01052,0.985728,0.99462,0.977165,1.01804,0.987311,0.68533,0.0964897,0.312934,0.214776,0.317184,0.376443,0.502022,0.600198,0.0945917,0.115588,0.433465,0.31841,0.502022,0.600198,0.222187,0.174944,0.0945917,0.115588,0.0756656,0.0439371,0.0756656,0.0439371,0.0756656,0.0439371,1,1.49866,1,0.402019,0.496314,0.246245,0.105173,0.258212,0.612021,0.162401,0.122515,0.117984,-0.179675,-9.74466,2.07598,-14.9841,3.53166,-8.10535,1.89447,-31.8962,-12.0377,-0.913315,0.00480155
-1233.51,1,0.00108335,4,15,0,1330.56,0.0419004,-0.0141715,0.0151365,0.0227515,-0.0161088,-0.028855,-0.114285,0.0301892,-0.00295933,0.0672734,0.0533668,0.984082,-0.0196628,0.59142,0.391364,0.5885,0.690698,0.0202707,-0.00942884,-0.0356641,0.0715445,-0.0292865,-0.0110423,-0.0366334,0.0382006,-0.0160973,-0.997905,-2.00071,0.196567,0.186745,0.203656,0.199645,0.208238,0.206508,0.982582,2.01825,1.01374,0.990381,0.993397,0.97826,1.02319,0.990388,0.715752,0.0961438,0.326363,0.218743,0.324463,0.398045,0.502031,0.59887,0.0931156,0.115383,0.433475,0.313359,0.502031,0.59887,0.221584,0.17132,0.0931156,0.115383,0.0788252,0.0444661,0.0788252,0.0444661,0.0788252,0.0444661,1,1.49863,1,0.493999,0.547856,0.20468,0.0947213,0.268079,0.55138,0.201018,0.133418,-0.0949289,0.166657,-9.74357,2.07597,-15.1443,3.43185,-8.83974,1.89429,-33.6496,-12.1351,-0.846093,0.0135724
-1063.38,1,0.0011672,4,15,0,1244.58,0.0462566,-0.0305707,0.026892,0.0307523,-0.01806,-0.0381583,-0.12146,0.0280638,-0.0120544,0.0600458,0.0591818,1.01844,-0.0126412,0.633131,0.418106,0.63181,0.734578,0.0374423,0.00234864,-0.0332853,0.106012,-0.0369461,-0.00962107,-0.043341,0.0370851,-0.0123196,-0.997687,-2.00153,0.195473,0.185943,0.203396,0.198559,0.207337,0.207229,0.978076,2.03253,1.01862,0.989222,0.994244,0.974331,1.0225,0.992636,0.766662,0.0975035,0.354757,0.230761,0.353821,0.434557,0.503758,0.600282,0.0935597,0.123618,0.434309,0.313173,0.503758,0.600282,0.222166,0.177706,0.0935597,0.123618,0.0860492,0.0457045,0.0860492,0.0457045,0.0860492,0.0457045,1,1.49925,1,0.489694,0.506768,0.216788,0.0877412,0.322845,0.590564,0.160822,0.116415,0.197514,0.021691,-9.65162,2.07399,-14.9895,3.46465,-8.86747,1.89446,-30.6133,-8.5809,-0.696149,0.0339961
